type,capacity,check-in,check-out,num_adults,num_children,name,price,score,avg_review,reviews_count
Hotel,97.0,2024-05-30,2024-06-02,7,0,Crisol Guadalupe,"US$1,263","8.5
Scored 8.5",Very Good,"4,944"
Hotel,97.0,2024-05-30,2024-06-02,7,0,Hotel Macià Monasterio de los Basilios,"US$1,324","8.1
Scored 8.1",Very Good,"2,957"
Hotel,97.0,2024-05-30,2024-06-02,7,0,Barceló Granada Congress,"US$1,639","8.5
Scored 8.5",Very Good,"5,017"
Hotel,97.0,2024-05-30,2024-06-02,7,0,Allegro Granada,"US$1,391","8.6
Scored 8.6",Excellent,"4,276"
Hotel,97.0,2024-05-30,2024-06-02,7,0,Catalonia Granada,"US$1,524","9.0
Scored 9.0",Wonderful,"4,165"
Hotel,97.0,2024-05-30,2024-06-02,7,0,Exe Triunfo Granada,"US$1,378","8.0
Scored 8.0",Very Good,"2,851"
Hotel,97.0,2024-05-30,2024-06-02,7,0,Presidente,"US$1,604","7.7
Scored 7.7",Good,"1,550"
Hotel,97.0,2024-05-30,2024-06-02,7,0,Las Nieves,"US$1,382","8.4
Scored 8.4",Very Good,"2,454"
Hotel,97.0,2024-05-30,2024-06-02,7,0,Vincci Albayzin,"US$1,893","8.5
Scored 8.5",Very Good,"5,674"
Apartamentos,,2024-06-04,2024-06-07,2,0,Siloe Plaza,US$281,"7.8
Scored 7.8",Good,789
Apartamentos,,2024-06-04,2024-06-07,2,0,"Apartamentos en pleno centro, Aljibe Rodrigo del Campo 2C",US$349,"9.7
Scored 9.7",Exceptional,134
Apartamentos,,2024-06-04,2024-06-07,2,0,Aljibe del Albayzin,US$151,"8.5
Scored 8.5",Very Good,335
Apartamentos,,2024-06-04,2024-06-07,2,0,ISA Granada,US$282,"8.6
Scored 8.6",Excellent,"2,701"
Apartamentos,,2024-06-04,2024-06-07,2,0,ADANAR-Las Columnas,US$246,"8.5
Scored 8.5",Very Good,"1,510"
Apartamentos,,2024-06-04,2024-06-07,2,0,Apartamentos Turísticos Mauror,US$441,"9.4
Scored 9.4",Wonderful,795
Apartamentos,,2024-06-04,2024-06-07,2,0,Be Free Granada,US$144,"8.3
Scored 8.3",Very Good,"3,587"
Apartamentos,,2024-06-04,2024-06-07,2,0,tuGuest San Gil Apartments,US$288,"8.8
Scored 8.8",Excellent,333
Apartamentos,,2024-06-04,2024-06-07,2,0,Urban Suites Granada,US$223,"8.2
Scored 8.2",Very Good,394
Apartamentos,,2024-06-04,2024-06-07,2,0,Apartamentos Inside Alhacaba,US$313,"8.7
Scored 8.7",Excellent,101
Apartamentos,,2024-06-04,2024-06-07,2,0,Apartamentos Campo Del Príncipe,US$246,"8.8
Scored 8.8",Excellent,"1,776"
Apartamentos,,2024-06-04,2024-06-07,2,0,Apartamentos Inside Paseo de los Tristes,US$284,"8.5
Scored 8.5",Very Good,481
Apartamentos,,2024-06-04,2024-06-07,2,0,C&V Apartamentos - Horno de Marina,US$199,"8.3
Scored 8.3",Very Good,"1,327"
Apartamentos,,2024-06-04,2024-06-07,2,0,Mosaiko Homes Catedral Granada,US$407,"9.5
Scored 9.5",Exceptional,"1,094"
Apartamentos,,2024-06-04,2024-06-07,2,0,La casa del Sacristán.,US$193,"9.0
Scored 9.0",Wonderful,121
Apartamentos,,2024-06-04,2024-06-07,2,0,CENTRO DE GRANADA ALBAICIN BAJO,US$168,"8.1
Scored 8.1",Very Good,96
Apartamentos,,2024-06-04,2024-06-07,2,0,Apartamentos Turísticos Centro,US$249,"8.7
Scored 8.7",Excellent,328
Apartamentos,,2024-06-04,2024-06-07,2,0,limehome Granada Calle Santa Ana,US$276,"8.8
Scored 8.8",Excellent,"1,837"
Apartamentos,,2024-06-04,2024-06-07,2,0,Apartamentos Boutique Granada 3000,US$242,"8.4
Scored 8.4",Very Good,"1,152"
Apartamentos,,2024-06-04,2024-06-07,2,0,Arabica Suites - Lujosos Apartamentos con Chimenea en Granada - Centro,US$322,"8.8
Scored 8.8",Excellent,188
Apartamentos,,2024-06-04,2024-06-07,2,0,Apartamentos Inside Casa de la Alberca,US$341,"8.8
Scored 8.8",Excellent,107
Apartamentos,,2024-06-04,2024-06-07,2,0,Apartamentos Real Suites Realejo,US$282,"9.0
Scored 9.0",Wonderful,"1,094"
Apartamentos,,2024-06-04,2024-06-07,2,0,PATIOdeLUZ - Stylish apartments in Párraga 13,US$327,"9.5
Scored 9.5",Exceptional,480
Apartamentos,,2024-06-04,2024-06-07,2,0,EnjoyGranada CORAZONES,US$248,"8.4
Scored 8.4",Very Good,69
Apartamentos,,2024-06-04,2024-06-07,2,0,Chapizhome,US$249,"8.3
Scored 8.3",Very Good,585
Hotel,95.0,2024-06-04,2024-06-07,2,0,Hotel Monasterio Granada - Adults Only,US$161,"6.9
Scored 6.9",Review score,"4,222"
Hotel,95.0,2024-06-04,2024-06-07,2,0,Hotel Saray,US$278,"8.4
Scored 8.4",Very Good,"10,058"
Hotel,95.0,2024-06-04,2024-06-07,2,0,Gran Hotel Luna de Granada,US$317,"8.5
Scored 8.5",Very Good,"9,542"
Hotel,95.0,2024-06-04,2024-06-07,2,0,Porcel Alixares,US$286,"8.4
Scored 8.4",Very Good,"9,723"
Hotel,95.0,2024-06-04,2024-06-07,2,0,Hotel Granada Center,US$342,"9.1
Scored 9.1",Wonderful,"9,167"
Hotel,95.0,2024-06-04,2024-06-07,2,0,Barceló Carmen Granada,US$392,"9.0
Scored 9.0",Wonderful,"1,546"
Hotel,95.0,2024-06-04,2024-06-07,2,0,Hotel Plaza Nueva,US$232,"8.3
Scored 8.3",Very Good,"2,691"
Hotel,95.0,2024-06-04,2024-06-07,2,0,Hotel Granada Centro,US$181,"8.6
Scored 8.6",Excellent,"4,559"
Hotel,95.0,2024-06-04,2024-06-07,2,0,Vincci Albayzin,US$373,"8.5
Scored 8.5",Very Good,"5,674"
Hotel,95.0,2024-06-04,2024-06-07,2,0,Eurostars Puerta Real,US$449,"8.9
Scored 8.9",Excellent,"4,094"
Hotel,95.0,2024-06-04,2024-06-07,2,0,Áurea Catedral by Eurostars Hotel Company,US$610,"9.2
Scored 9.2",Wonderful,"5,774"
Hotel,95.0,2024-06-04,2024-06-07,2,0,Hotel Macià Monasterio de los Basilios,US$264,"8.1
Scored 8.1",Very Good,"2,957"
Hotel,95.0,2024-06-04,2024-06-07,2,0,Hotel Los Girasoles,US$194,"7.4
Scored 7.4",Good,228
Hotel,95.0,2024-06-04,2024-06-07,2,0,Hotel Macià Plaza,US$239,"8.3
Scored 8.3",Very Good,"1,809"
Hotel,95.0,2024-06-04,2024-06-07,2,0,Palacio De Los Navas,US$261,"8.7
Scored 8.7",Excellent,"1,427"
Hotel,95.0,2024-06-04,2024-06-07,2,0,Abadía Hotel,US$209,"8.5
Scored 8.5",Very Good,"4,412"
Hotel,95.0,2024-06-04,2024-06-07,2,0,Allegro Granada,US$207,"8.6
Scored 8.6",Excellent,"4,276"
Hotel,95.0,2024-06-04,2024-06-07,2,0,Bubaqia House - Suites Boutique,US$519,"9.8
Scored 9.8",Exceptional,28
Hotel,95.0,2024-06-04,2024-06-07,2,0,Crisol Guadalupe,US$263,"8.5
Scored 8.5",Very Good,"4,944"
Hotel,95.0,2024-06-04,2024-06-07,2,0,Casual Ilbira Granada,US$314,"8.8
Scored 8.8",Excellent,690
Hotel,95.0,2024-06-04,2024-06-07,2,0,Hotel Boutique Las Almenas,US$274,"8.3
Scored 8.3",Very Good,"2,036"
Hotel,95.0,2024-06-04,2024-06-07,2,0,Eurostars Gran Via,US$555,"8.6
Scored 8.6",Excellent,"2,181"
Hotel,95.0,2024-06-04,2024-06-07,2,0,Presidente,US$187,"7.7
Scored 7.7",Good,"1,550"
Hotel,95.0,2024-06-04,2024-06-07,2,0,YIT Casablanca,US$189,"7.5
Scored 7.5",Good,"4,008"
Hotel,95.0,2024-06-04,2024-06-07,2,0,Barceló Granada Congress,US$369,"8.5
Scored 8.5",Very Good,"5,017"
Apartamentos,,2024-06-04,2024-06-07,2,2,ADANAR-Las Columnas,US$246,"8.5
Scored 8.5",Very Good,"1,510"
Apartamentos,,2024-06-04,2024-06-07,2,2,Apartamentos Campo Del Príncipe,US$246,"8.8
Scored 8.8",Excellent,"1,776"
Apartamentos,,2024-06-04,2024-06-07,2,2,tuGuest San Gil Apartments,US$348,"8.8
Scored 8.8",Excellent,333
Apartamentos,,2024-06-04,2024-06-07,2,2,Apartamentos Inside Alhacaba,US$313,"8.7
Scored 8.7",Excellent,101
Apartamentos,,2024-06-04,2024-06-07,2,2,Apartamentos Inside Paseo de los Tristes,US$284,"8.5
Scored 8.5",Very Good,481
Apartamentos,,2024-06-04,2024-06-07,2,2,Siloe Plaza,US$281,"7.8
Scored 7.8",Good,789
Apartamentos,,2024-06-04,2024-06-07,2,2,Apartamentos Boutique Granada 3000,US$289,"8.4
Scored 8.4",Very Good,"1,152"
Apartamentos,,2024-06-04,2024-06-07,2,2,BiBo Suites Gran Vía,US$354,"9.0
Scored 9.0",Wonderful,"3,414"
Apartamentos,,2024-06-04,2024-06-07,2,2,Casa Palacio López Daza,US$363,"9.0
Scored 9.0",Wonderful,420
Apartamentos,,2024-06-04,2024-06-07,2,2,Arte Vida Suites & Spa,US$320,"8.6
Scored 8.6",Excellent,"1,217"
Apartamentos,,2024-06-04,2024-06-07,2,2,ISA Granada,US$471,"8.6
Scored 8.6",Excellent,"2,701"
Apartamentos,,2024-06-04,2024-06-07,2,2,Apartamentos Turísticos Mauror,US$665,"9.4
Scored 9.4",Wonderful,795
Apartamentos,,2024-06-04,2024-06-07,2,2,GLORIA SUITES,US$247,"7.8
Scored 7.8",Good,482
Apartamentos,,2024-06-04,2024-06-07,2,2,Chapizhome,US$249,"8.3
Scored 8.3",Very Good,585
Apartamentos,,2024-06-04,2024-06-07,2,2,BiBo Suites Plaza Nueva,US$362,"9.2
Scored 9.2",Wonderful,"2,955"
Apartamentos,,2024-06-04,2024-06-07,2,2,Ibericabeds Granada,US$287,"9.0
Scored 9.0",Wonderful,"1,670"
Apartamentos,,2024-06-04,2024-06-07,2,2,Apartamentos Inside Casa de la Alberca,US$401,"8.8
Scored 8.8",Excellent,107
Apartamentos,,2024-06-04,2024-06-07,2,2,Apartamentos Correo Viejo de Granada,US$382,"8.5
Scored 8.5",Very Good,852
Apartamentos,,2024-06-04,2024-06-07,2,2,ALHAMBRA.MESONES 4,US$441,"9.3
Scored 9.3",Wonderful,662
Apartamentos,,2024-06-04,2024-06-07,2,2,Luxury Alhambra Penthouse Collection,US$408,"8.6
Scored 8.6",Excellent,665
Apartamentos,,2024-06-04,2024-06-07,2,2,Apartamentos Turísticos Centro,US$320,"8.7
Scored 8.7",Excellent,328
Apartamentos,,2024-06-04,2024-06-07,2,2,limehome Granada Calle Santa Ana,US$313,"8.8
Scored 8.8",Excellent,"1,837"
Apartamentos,,2024-06-04,2024-06-07,2,2,SANTA MARÍA APARTMENT Precioso apartamento en el centro de Granada - Parking gratuito,US$407,"9.7
Scored 9.7",Exceptional,171
Apartamentos,,2024-06-04,2024-06-07,2,2,Domus Apartamentos Granada con parking gratuito en pleno centro,US$501,"9.4
Scored 9.4",Wonderful,"1,521"
Apartamentos,,2024-06-04,2024-06-07,2,2,Chezmoihomes Plaza Nueva Luxury,US$406,"8.6
Scored 8.6",Excellent,87
Hotel,96.0,2024-06-04,2024-06-07,2,2,Gran Hotel Luna de Granada,US$473,"8.5
Scored 8.5",Very Good,"9,542"
Hotel,96.0,2024-06-04,2024-06-07,2,2,Porcel Alixares,US$476,"8.4
Scored 8.4",Very Good,"9,723"
Hotel,96.0,2024-06-04,2024-06-07,2,2,Sercotel Granada Suites,US$596,"9.2
Scored 9.2",Wonderful,"2,000"
Hotel,96.0,2024-06-04,2024-06-07,2,2,Hotel Saray,US$569,"8.4
Scored 8.4",Very Good,"10,058"
Hotel,96.0,2024-06-04,2024-06-07,2,2,Allegro Granada,US$388,"8.6
Scored 8.6",Excellent,"4,276"
Hotel,96.0,2024-06-04,2024-06-07,2,2,Bubaqia House - Suites Boutique,US$716,"9.8
Scored 9.8",Exceptional,28
Hotel,96.0,2024-06-04,2024-06-07,2,2,Hotel Casa Palacete Tablas,US$517,"9.2
Scored 9.2",Wonderful,166
Hotel,96.0,2024-06-04,2024-06-07,2,2,Urban Dream Nevada,US$239,"7.6
Scored 7.6",Good,"5,168"
Hotel,96.0,2024-06-04,2024-06-07,2,2,Hotel Carlos V,US$278,"8.3
Scored 8.3",Very Good,"3,712"
Hotel,96.0,2024-06-04,2024-06-07,2,2,Porcel Navas,US$489,"8.7
Scored 8.7",Excellent,"2,239"
Hotel,96.0,2024-06-04,2024-06-07,2,2,Hotel Comfort Dauro 2,US$447,"8.6
Scored 8.6",Excellent,"3,766"
Hotel,96.0,2024-06-04,2024-06-07,2,2,Suites Gran Vía 44,US$374,"8.9
Scored 8.9",Excellent,"1,129"
Hotel,96.0,2024-06-04,2024-06-07,2,2,Exe Triunfo Granada,US$412,"8.0
Scored 8.0",Very Good,"2,851"
Hotel,96.0,2024-06-04,2024-06-07,2,2,Elvira Suites,US$511,"8.9
Scored 8.9",Excellent,783
Hotel,96.0,2024-06-04,2024-06-07,2,2,Porcel Sabica,US$505,"8.3
Scored 8.3",Very Good,"4,520"
Hotel,96.0,2024-06-04,2024-06-07,2,2,BiBo Suites San Agustín,US$416,"9.4
Scored 9.4",Wonderful,"1,026"
Hotel,96.0,2024-06-04,2024-06-07,2,2,Hotel Macià Real De La Alhambra,US$550,"8.5
Scored 8.5",Very Good,"5,370"
Hotel,96.0,2024-06-04,2024-06-07,2,2,Anacapri,US$459,"8.7
Scored 8.7",Excellent,"3,773"
Hotel,96.0,2024-06-04,2024-06-07,2,2,Home Granada Trinidad,US$258,"8.8
Scored 8.8",Excellent,"1,430"
Hotel,96.0,2024-06-04,2024-06-07,2,2,Hotel Molinos,US$417,"8.0
Scored 8.0",Very Good,"2,829"
Hotel,96.0,2024-06-04,2024-06-07,2,2,Gar Anat Hotel Boutique,US$695,"8.7
Scored 8.7",Excellent,"1,028"
Hotel,96.0,2024-06-04,2024-06-07,2,2,Vincci Albayzin,US$849,"8.5
Scored 8.5",Very Good,"5,674"
Hotel,96.0,2024-06-04,2024-06-07,2,2,Barceló Carmen Granada,US$970,"9.0
Scored 9.0",Wonderful,"1,546"
Hotel,96.0,2024-06-04,2024-06-07,2,2,Los Angeles Hotel & Spa,US$409,"7.5
Scored 7.5",Good,"2,246"
Hotel,96.0,2024-06-04,2024-06-07,2,2,Occidental Granada,US$989,"8.7
Scored 8.7",Excellent,"3,240"
Apartamentos,74.0,2024-06-04,2024-06-07,5,0,ALHAMBRA.MESONES 4,US$445,"9.3
Scored 9.3",Wonderful,662
Apartamentos,74.0,2024-06-04,2024-06-07,5,0,Apartamentos Inside Casa de la Alberca,US$341,"8.8
Scored 8.8",Excellent,107
Apartamentos,74.0,2024-06-04,2024-06-07,5,0,SANTA MARÍA APARTMENT Precioso apartamento en el centro de Granada - Parking gratuito,US$407,"9.7
Scored 9.7",Exceptional,171
Apartamentos,74.0,2024-06-04,2024-06-07,5,0,Siloe Plaza,US$315,"7.8
Scored 7.8",Good,789
Apartamentos,74.0,2024-06-04,2024-06-07,5,0,Neptuno Deluxe,US$285,"9.4
Scored 9.4",Wonderful,65
Apartamentos,74.0,2024-06-04,2024-06-07,5,0,BiBo Suites Gran Vía,US$421,"9.0
Scored 9.0",Wonderful,"3,414"
Apartamentos,74.0,2024-06-04,2024-06-07,5,0,GLORIA SUITES,US$315,"7.8
Scored 7.8",Good,482
Apartamentos,74.0,2024-06-04,2024-06-07,5,0,Apartamentos Correo Viejo de Granada,US$436,"8.5
Scored 8.5",Very Good,852
Apartamentos,74.0,2024-06-04,2024-06-07,5,0,Torre de la Vela 1,US$259,"9.3
Scored 9.3",Wonderful,18
Apartamentos,74.0,2024-06-04,2024-06-07,5,0,Apartamentos Turísticos Mauror,US$748,"9.4
Scored 9.4",Wonderful,795
Apartamentos,74.0,2024-06-04,2024-06-07,5,0,Encanto en Arco Elvira Centro junto a Catedral,US$301,"10
Scored 10",Exceptional,9
Apartamentos,74.0,2024-06-04,2024-06-07,5,0,tuGuest Clave de Sol Apartment,US$458,"8.7
Scored 8.7",Excellent,68
Apartamentos,74.0,2024-06-04,2024-06-07,5,0,Apartamentos Realejo Granada Centro 3000,US$328,"8.1
Scored 8.1",Very Good,"1,060"
Apartamentos,74.0,2024-06-04,2024-06-07,5,0,BiBo Suites Plaza Nueva,US$436,"9.2
Scored 9.2",Wonderful,"2,955"
Apartamentos,74.0,2024-06-04,2024-06-07,5,0,tuGuest San Gil Apartments,US$632,"8.8
Scored 8.8",Excellent,333
Apartamentos,74.0,2024-06-04,2024-06-07,5,0,ISA Granada,US$550,"8.6
Scored 8.6",Excellent,"2,701"
Apartamentos,74.0,2024-06-04,2024-06-07,5,0,Torre de la Vela 2,US$268,"9.1
Scored 9.1",Wonderful,16
Apartamentos,74.0,2024-06-04,2024-06-07,5,0,tuGuest Gran Vía Apartments,US$355,"7.7
Scored 7.7",Good,163
Apartamentos,74.0,2024-06-04,2024-06-07,5,0,Apartamentos Boutique Granada 3000,US$577,"8.4
Scored 8.4",Very Good,"1,152"
Apartamentos,74.0,2024-06-04,2024-06-07,5,0,Chapizhome,US$334,"8.3
Scored 8.3",Very Good,585
Apartamentos,74.0,2024-06-04,2024-06-07,5,0,Apartamentos Puerta Elvira Suites 3000,US$350,"9.2
Scored 9.2",Wonderful,410
Apartamentos,74.0,2024-06-04,2024-06-07,5,0,Be Free Granada,US$262,"8.3
Scored 8.3",Very Good,"3,587"
Apartamentos,74.0,2024-06-04,2024-06-07,5,0,Bellavista,US$668,"7.4
Scored 7.4",Good,"1,341"
Apartamentos,74.0,2024-06-04,2024-06-07,5,0,Apartamentos Inside Paseo de los Tristes,US$600,"8.5
Scored 8.5",Very Good,481
Apartamentos,74.0,2024-06-04,2024-06-07,5,0,IMEDA Apartamentos Piedra Santa,US$398,"8.9
Scored 8.9",Excellent,118
Hotel,95.0,2024-06-04,2024-06-07,5,0,Home Granada Trinidad,US$355,"8.8
Scored 8.8",Excellent,"1,430"
Hotel,95.0,2024-06-04,2024-06-07,5,0,Hotel Mercader de Sedas,US$517,"8.5
Scored 8.5",Very Good,"2,251"
Hotel,95.0,2024-06-04,2024-06-07,5,0,BiBo Suites San Agustín,US$448,"9.4
Scored 9.4",Wonderful,"1,026"
Hotel,95.0,2024-06-04,2024-06-07,5,0,Hotel Molinos,US$497,"8.0
Scored 8.0",Very Good,"2,829"
Hotel,95.0,2024-06-04,2024-06-07,5,0,Elvira Suites,US$710,"8.9
Scored 8.9",Excellent,783
Hotel,95.0,2024-06-04,2024-06-07,5,0,Suites Gran Vía 44,US$716,"8.9
Scored 8.9",Excellent,"1,129"
Hotel,95.0,2024-06-04,2024-06-07,5,0,Meliá Granada,"US$2,373","8.4
Scored 8.4",Very Good,48
Hotel,95.0,2024-06-04,2024-06-07,5,0,Casual Ilbira Granada,US$775,"8.8
Scored 8.8",Excellent,690
Hotel,95.0,2024-06-04,2024-06-07,5,0,Porcel Alixares,US$724,"8.4
Scored 8.4",Very Good,"9,723"
Hotel,95.0,2024-06-04,2024-06-07,5,0,Gran Hotel Luna de Granada,US$795,"8.5
Scored 8.5",Very Good,"9,542"
Hotel,95.0,2024-06-04,2024-06-07,5,0,Hotel Saray,US$784,"8.4
Scored 8.4",Very Good,"10,058"
Hotel,95.0,2024-06-04,2024-06-07,5,0,Porcel Navas,US$750,"8.7
Scored 8.7",Excellent,"2,239"
Hotel,95.0,2024-06-04,2024-06-07,5,0,Hotel Casa Palacete Tablas,US$904,"9.2
Scored 9.2",Wonderful,166
Hotel,95.0,2024-06-04,2024-06-07,5,0,Presidente,US$424,"7.7
Scored 7.7",Good,"1,550"
Hotel,95.0,2024-06-04,2024-06-07,5,0,Crisol Guadalupe,US$617,"8.5
Scored 8.5",Very Good,"4,944"
Hotel,95.0,2024-06-04,2024-06-07,5,0,Bubaqia House - Suites Boutique,"US$1,322","9.8
Scored 9.8",Exceptional,28
Hotel,95.0,2024-06-04,2024-06-07,5,0,Sercotel Granada Suites,"US$1,061","9.2
Scored 9.2",Wonderful,"2,000"
Hotel,95.0,2024-06-04,2024-06-07,5,0,Allegro Granada,US$620,"8.6
Scored 8.6",Excellent,"4,276"
Hotel,95.0,2024-06-04,2024-06-07,5,0,Hotel Macià Monasterio de los Basilios,US$595,"8.1
Scored 8.1",Very Good,"2,957"
Hotel,95.0,2024-06-04,2024-06-07,5,0,Hotel Carlos V,US$491,"8.3
Scored 8.3",Very Good,"3,712"
Hotel,95.0,2024-06-04,2024-06-07,5,0,YIT Casablanca,US$427,"7.5
Scored 7.5",Good,"4,008"
Hotel,95.0,2024-06-04,2024-06-07,5,0,Abadía Hotel,US$505,"8.5
Scored 8.5",Very Good,"4,412"
Hotel,95.0,2024-06-04,2024-06-07,5,0,Hotel Los Girasoles,US$468,"7.4
Scored 7.4",Good,228
Hotel,95.0,2024-06-04,2024-06-07,5,0,Hotel Monasterio Granada - Adults Only,US$388,"6.9
Scored 6.9",Review score,"4,222"
Hotel,95.0,2024-06-04,2024-06-07,5,0,Senator Granada,US$710,"8.4
Scored 8.4",Very Good,"3,451"
Apartamentos,89.0,2024-06-04,2024-06-07,4,3,ALHAMBRA.MESONES 4,US$415,"9.3
Scored 9.3",Wonderful,662
Apartamentos,89.0,2024-06-04,2024-06-07,4,3,Chapizhome,US$303,"8.3
Scored 8.3",Very Good,585
Apartamentos,89.0,2024-06-04,2024-06-07,4,3,Apartamentos Granada Deluxe 3000,US$364,"8.2
Scored 8.2",Very Good,522
Apartamentos,89.0,2024-06-04,2024-06-07,4,3,Neptuno Deluxe,US$334,"9.4
Scored 9.4",Wonderful,65
Apartamentos,89.0,2024-06-04,2024-06-07,4,3,Como en tu propia casa,US$296,"9.3
Scored 9.3",Wonderful,135
Apartamentos,89.0,2024-06-04,2024-06-07,4,3,Centrico y espacioso. Parking gratuito.,US$412,"8.0
Scored 8.0",Very Good,16
Apartamentos,89.0,2024-06-04,2024-06-07,4,3,PRECIOSO Y ACOGEDOR APARTAMENTO EN PLENO CENTRO DE GRANADA,US$291,"8.4
Scored 8.4",Very Good,40
Apartamentos,89.0,2024-06-04,2024-06-07,4,3,Riad Puertas del Albaicín,US$354,"7.3
Scored 7.3",Good,435
Apartamentos,89.0,2024-06-04,2024-06-07,4,3,Modern Plaza de Toros Apartment with Free Parking,US$323,"8.3
Scored 8.3",Very Good,67
Apartamentos,89.0,2024-06-04,2024-06-07,4,3,Genteel Home Isabel la Católica,US$571,"8.6
Scored 8.6",Excellent,195
Apartamentos,89.0,2024-06-04,2024-06-07,4,3,H&H Suite Santa Paula,US$346,"7.9
Scored 7.9",Good,13
Apartamentos,89.0,2024-06-04,2024-06-07,4,3,Apartamentos Turísticos Mauror,US$959,"9.4
Scored 9.4",Wonderful,795
Apartamentos,89.0,2024-06-04,2024-06-07,4,3,BiBo Suites Real Chancilleria,US$698,"9.5
Scored 9.5",Exceptional,"2,132"
Apartamentos,89.0,2024-06-04,2024-06-07,4,3,Suite Alhambra Puerta Bib-Rambla,US$523,"8.9
Scored 8.9",Excellent,26
Apartamentos,89.0,2024-06-04,2024-06-07,4,3,tuGuest Gran Via 42 Apartment,US$464,"7.9
Scored 7.9",Good,70
Apartamentos,89.0,2024-06-04,2024-06-07,4,3,Apartamento en Fontiveros,US$388,"10
Scored 10",Exceptional,8
Apartamentos,89.0,2024-06-04,2024-06-07,4,3,Preciosa vivienda con gran terraza muy luminoso,US$400,"8.6
Scored 8.6",Excellent,30
Apartamentos,89.0,2024-06-04,2024-06-07,4,3,Arte Vida Suites & Spa,US$509,"8.6
Scored 8.6",Excellent,"1,217"
Apartamentos,89.0,2024-06-04,2024-06-07,4,3,tuGuest Station 2 apartment,US$343,"8.2
Scored 8.2",Very Good,80
Apartamentos,89.0,2024-06-04,2024-06-07,4,3,Genteel Home Recogidas,US$735,"9.2
Scored 9.2",Wonderful,154
Apartamentos,89.0,2024-06-04,2024-06-07,4,3,Carmen de la Lana,US$668,"9.6
Scored 9.6",Exceptional,141
Apartamentos,89.0,2024-06-04,2024-06-07,4,3,Luxury Apartment City Centre,US$639,"9.4
Scored 9.4",Wonderful,97
Apartamentos,89.0,2024-06-04,2024-06-07,4,3,LUMINOSO Y MODERNO APARTAMENTO EN EL CENTRO,US$480,"9.2
Scored 9.2",Wonderful,83
Apartamentos,89.0,2024-06-04,2024-06-07,4,3,Grace Apartments - 3 bedroom City Centre,US$718,"9.6
Scored 9.6",Exceptional,218
Apartamentos,89.0,2024-06-04,2024-06-07,4,3,Mirador de Siloé,US$914,"9.7
Scored 9.7",Exceptional,33
Hotel,96.0,2024-06-04,2024-06-07,4,3,Hotel Molinos,US$417,"8.0
Scored 8.0",Very Good,"2,829"
Hotel,96.0,2024-06-04,2024-06-07,4,3,Gran Hotel Luna de Granada,US$886,"8.5
Scored 8.5",Very Good,"9,542"
Hotel,96.0,2024-06-04,2024-06-07,4,3,Porcel Alixares,US$873,"8.4
Scored 8.4",Very Good,"9,723"
Hotel,96.0,2024-06-04,2024-06-07,4,3,Sercotel Granada Suites,"US$1,148","9.2
Scored 9.2",Wonderful,"2,000"
Hotel,96.0,2024-06-04,2024-06-07,4,3,Hotel Saray,"US$1,003","8.4
Scored 8.4",Very Good,"10,058"
Hotel,96.0,2024-06-04,2024-06-07,4,3,Home Granada Trinidad,US$465,"8.8
Scored 8.8",Excellent,"1,430"
Hotel,96.0,2024-06-04,2024-06-07,4,3,Allegro Granada,US$749,"8.6
Scored 8.6",Excellent,"4,276"
Hotel,96.0,2024-06-04,2024-06-07,4,3,Hotel Carlos V,US$555,"8.3
Scored 8.3",Very Good,"3,712"
Hotel,96.0,2024-06-04,2024-06-07,4,3,Urban Dream Nevada,US$430,"7.6
Scored 7.6",Good,"5,168"
Hotel,96.0,2024-06-04,2024-06-07,4,3,Suites Gran Vía 44,US$672,"8.9
Scored 8.9",Excellent,"1,129"
Hotel,96.0,2024-06-04,2024-06-07,4,3,Bubaqia House - Suites Boutique,"US$1,519","9.8
Scored 9.8",Exceptional,28
Hotel,96.0,2024-06-04,2024-06-07,4,3,Hotel Comfort Dauro 2,US$829,"8.6
Scored 8.6",Excellent,"3,766"
Hotel,96.0,2024-06-04,2024-06-07,4,3,BiBo Suites San Agustín,US$832,"9.4
Scored 9.4",Wonderful,"1,026"
Hotel,96.0,2024-06-04,2024-06-07,4,3,Porcel Sabica,US$927,"8.3
Scored 8.3",Very Good,"4,520"
Hotel,96.0,2024-06-04,2024-06-07,4,3,Hotel Macià Real De La Alhambra,US$977,"8.5
Scored 8.5",Very Good,"5,370"
Hotel,96.0,2024-06-04,2024-06-07,4,3,Exe Triunfo Granada,US$811,"8.0
Scored 8.0",Very Good,"2,851"
Hotel,96.0,2024-06-04,2024-06-07,4,3,Elvira Suites,"US$1,093","8.9
Scored 8.9",Excellent,783
Hotel,96.0,2024-06-04,2024-06-07,4,3,Gar Anat Hotel Boutique,"US$1,248","8.7
Scored 8.7",Excellent,"1,028"
Hotel,96.0,2024-06-04,2024-06-07,4,3,Hotel Párraga Siete,US$995,"8.7
Scored 8.7",Excellent,"1,760"
Hotel,96.0,2024-06-04,2024-06-07,4,3,Occidental Granada,"US$1,717","8.7
Scored 8.7",Excellent,"3,240"
Hotel,96.0,2024-06-04,2024-06-07,4,3,Barceló Carmen Granada,"US$1,758","9.0
Scored 9.0",Wonderful,"1,546"
Hotel,96.0,2024-06-04,2024-06-07,4,3,Los Angeles Hotel & Spa,US$818,"7.5
Scored 7.5",Good,"2,246"
